hh_id,expenditures_USD_2014,hh_expenditures_USD,adults,children,hh_size,hh_weights,urban,CO2_t,CO2_within_t,Ely_USD,Income_Group_5,Income_Group_10,hh_expenditure_USD_pc,tCO2_per_capita,tCO2_from_within_per_capita,electricity_USD_per_capita,exp_pc_CO2,exp_pc_CO2_within,exp_pc_electricity,burden_CO2_per_capita,burden_CO2_within_per_capita,burden_electricity_per_capita
10802635813,5112.5494563729435,6775.111716736808,2,1,3,1559,1,7.269331104077222,5.437746561198191,177.9014720919492,5,10,1704.1831521243146,2.4231103680257404,1.8125821870660637,59.3004906973164,96.92441472102962,72.50328748264255,14.8251226743291,0.05687441200214336,0.0425443048138723,0.008699254335338984
10802635814,3809.4133255689667,4520.605941583247,2,2,4,1559,1,6.42440960855369,5.151134192920057,218.37123867898674,4,8,952.3533313922417,1.6061024021384225,1.2877835482300142,54.592809669746686,64.2440960855369,51.51134192920057,13.648202417436671,0.06745825731676572,0.05408847770175418,0.014331028167334088
10802635815,2304.1885287213922,2888.105157243002,1,1,2,1559,1,3.122856185567997,2.4861122871191665,103.06214326406077,5,9,1152.0942643606961,1.5614280927839985,1.2430561435595833,51.53107163203038,62.45712371135994,49.72224574238333,12.882767908007596,0.0542118172474522,0.04315814016310071,0.011182043263756998
108026412013,2698.0305889470637,2829.1888613014235,2,1,3,1810,1,4.186080420862227,3.394234853638683,118.81947643254617,4,7,899.3435296490212,1.3953601402874092,1.131411617879561,39.606492144182056,55.81440561149637,45.25646471518244,9.901623036045514,0.06206127444234636,0.050321665996578946,0.011009834072981802
108026412014,4512.893835168811,4777.3089122352,2,1,3,1810,1,7.569006959477902,5.631803394980103,156.96199719216733,5,9,1504.2979450562705,2.5230023198259675,1.8772677983267012,52.320665730722446,100.92009279303869,75.09071193306805,13.080166432680612,0.0670878353086254,0.04991744632760179,0.008695196636854629
108026412015,4612.46919554024,4681.720763343343,2,2,4,1810,1,6.258561308730055,4.849050183684709,181.8114332999055,4,8,1153.11729888506,1.5646403271825138,1.2122625459211773,45.452858324976376,62.58561308730055,48.490501836847095,11.363214581244094,0.054275148892323516,0.042051664547684935,0.009854344039614266
108026471813,5284.996352864456,6237.730043246525,2,2,4,1628,1,6.315267874767791,4.573658009146546,276.78892874221566,5,9,1321.249088216114,1.5788169686919478,1.1434145022866364,69.19723218555391,63.15267874767791,45.736580091465456,17.29930804638848,0.04779770847974137,0.034616167760779123,0.01309314662971322
108026471814,1967.0068421528044,2074.031992393962,3,0,3,1628,1,7.264697064841556,6.671900501912736,151.83235665241418,3,5,655.6689473842681,2.4215656882805185,2.223966833970912,50.61078555080473,96.86262753122074,88.95867335883649,12.652696387701182,0.1477309973541456,0.13567620323294105,0.019297385423204756
108026471815,5057.567908601996,5393.857718918574,3,1,4,1628,1,5.780989534626802,4.25181223718785,271.4101234887093,5,9,1264.391977150499,1.4452473836567006,1.0629530592969625,67.85253087217733,57.80989534626802,42.5181223718785,16.96313271804433,0.04572149807257673,0.033627326920959745,0.013416039507205154
108026532113,5349.421296244917,5490.022964208791,2,2,4,1597,1,5.637236417291171,4.206973177332404,240.31262162583337,5,9,1337.3553240612293,1.4093091043227928,1.051743294333101,60.07815540645834,56.37236417291171,42.069731773324044,15.019538851614586,0.04215212154816289,0.031457407778187396,0.0112307765792593
108026532114,3040.773386263477,3786.014689780949,4,0,4,1597,1,3.710248591421787,2.630306119332734,137.60523600110295,4,7,760.1933465658692,0.9275621478554468,0.6575765298331835,34.40130900027574,37.10248591421787,26.303061193327338,8.600327250068935,0.04880664383847382,0.034600488562745176,0.011313341913501914
108026532115,2924.6720835753977,3194.0711749912525,2,0,2,1597,1,4.057585929533887,3.061363761400352,127.54134800995568,5,9,1462.3360417876988,2.0287929647669434,1.530681880700176,63.77067400497784,81.15171859067773,61.227275228007045,15.94266850124446,0.05549457598779426,0.041869497487839386,0.010902192140292612
10802665314,802.5837001907983,966.2692240890393,2,0,2,1550,2,1.4986938913229135,1.2376286675784807,39.27451164537338,2,3,401.2918500953991,0.7493469456614568,0.6188143337892403,19.63725582268669,29.97387782645827,24.752573351569612,4.9093139556716725,0.07469346267394311,0.061682222915031,0.01223377438267082
10802665319,3285.8819656393043,3857.732033104313,2,2,4,1550,2,5.431462925067305,4.292829955375219,128.8596159169478,4,7,821.4704914098261,1.3578657312668263,1.0732074888438048,32.21490397923695,54.31462925067305,42.92829955375219,8.053725994809238,0.06611878310742127,0.05225787171013006,0.009804035664126234
10802665320,4995.661204050738,5679.363046179545,3,2,5,1550,2,7.365522924909186,5.700979652585452,166.815961128376,4,8,999.1322408101476,1.4731045849818372,1.1401959305170903,33.3631922256752,58.92418339927349,45.607837220683614,8.3407980564188,0.05897535980972323,0.04564744821336408,0.008348042146708883
10802668313,5409.177005129563,5915.447936417392,4,0,4,1245,1,5.6595669665900115,3.914115812902869,154.97635059782084,5,9,1352.2942512823909,1.4148917416475029,0.9785289532257172,38.74408764945521,56.59566966590012,39.14115812902869,9.6860219123638025,0.04185159377275324,0.028944261274431088,0.0071626584991975484
10802668314,5526.852207085895,7024.679677372684,3,0,3,1245,1,6.333951387369243,4.631897343011811,278.20283860352794,5,10,1842.2840690286318,2.1113171291230812,1.543965781003937,92.73427953450931,84.45268516492325,61.758631240157484,23.183569883627328,0.04584129374220341,0.03352286017037564,0.01258414501507966
