hh_id,expenditures_USD_2014,hh_expenditures_USD,adults,children,hh_size,hh_weights,urban,CO2_t,CO2_within_t,Ely_USD,Income_Group_5,Income_Group_10,hh_expenditure_USD_pc,tCO2_per_capita,tCO2_from_within_per_capita,electricity_USD_per_capita,exp_pc_CO2,exp_pc_CO2_within,exp_pc_electricity,burden_CO2_per_capita,burden_CO2_within_per_capita,burden_electricity_per_capita
1300045,20572.177422892393,20587.099287183002,2,0,2,1487.390018,2,24.307450183066415,18.197899086518433,2623.3088518187433,5,10,10286.088711446197,12.153725091533207,9.098949543259216,1311.6544259093716,486.14900366132827,363.95798173036866,327.9136064773429,0.047262765984153854,0.03538351573084937,0.03187932903130087
1300046,17520.835237834133,18377.051810829336,3,0,3,1982.166414,2,16.22379229527104,13.759054169007733,1927.748533111626,4,8,5840.2784126113775,5.407930765090346,4.586351389669244,642.582844370542,216.31723060361384,183.45405558676975,160.6457110926355,0.03703885591079063,0.03141186817234994,0.02750651591296409
1300047,6731.491731322824,6749.397968471556,2,0,2,1437.568923,2,9.648422845575526,8.608607121960455,428.07103266158845,3,5,3365.745865661412,4.824211422787763,4.304303560980228,214.03551633079422,192.96845691151051,172.1721424392091,53.508879082698556,0.057333044327632185,0.05115423127924576,0.015898074667079293
1300048,6304.54735023989,6621.487747772447,2,1,3,1419.667384,2,5.593441314359172,4.653134686997377,611.5081435043832,2,3,2101.5157834132965,1.864480438119724,1.5510448956657923,203.83604783479439,74.57921752478896,62.04179582663169,50.959011958698596,0.035488297596155516,0.02952240297994002,0.02424869342448174
1300049,6083.4053214530495,6097.730311172036,2,0,2,1441.486122,1,7.491593014103125,6.32110862252795,441.09458640979335,3,5,3041.7026607265248,3.7457965070515624,3.160554311263975,220.54729320489668,149.8318602820625,126.422172450559,55.13682330122417,0.049259206764896105,0.04156296211423982,0.01812696027561566
1300050,8492.928279643591,8492.928279643591,1,0,1,1138.609377,1,8.567060008526603,7.607340106807432,1470.414543991005,5,9,8492.928279643591,8.567060008526603,7.607340106807432,1470.414543991005,342.6824003410641,304.2936042722973,367.60363599775127,0.04034914567245644,0.03582905615742078,0.0432834970335082
1300051,4587.279520219328,4649.235100753941,2,0,2,1087.485947,1,6.749081275486158,5.156109924138186,302.7223050634384,2,3,2293.639760109664,3.374540637743079,2.578054962069093,151.3611525317192,134.98162550972316,103.12219848276372,37.8402881329298,0.05885040356261934,0.044960067520730986,0.01649792124772051
1300052,25588.908197395474,26317.095174777245,2,2,4,757.3173185,1,20.409069816366816,10.01649886445424,879.3546612546057,5,9,6397.227049348869,5.102267454091704,2.50412471611356,219.83866531365143,204.09069816366815,100.1649886445424,54.95966632841286,0.03190299431133075,0.015657563483656177,0.0085911701905291675
1300055,9359.232032899246,9377.138270047977,2,2,4,1464.64077,2,10.019421068552148,8.973009682789785,822.7929759302291,2,3,2339.8080082248116,2.504855267138037,2.2432524206974462,205.69824398255727,100.19421068552148,89.73009682789785,51.42456099563932,0.04282155216723863,0.03834934170345675,0.02197811137275943
1300056,4636.5216723783415,4833.490281014393,2,3,5,1056.200321,2,4.003783130171957,3.314701202498037,319.12355628890595,1,1,927.3043344756683,0.8007566260343915,0.6629402404996074,63.82471125778119,32.03026504137566,26.5176096199843,15.956177814445297,0.03454126531122788,0.028596447394995003,0.017207056217921707
1300057,5429.947040438657,5609.009411925977,2,0,2,1553.401221,2,10.621922743624879,9.875543934373258,308.3693809649747,2,4,2714.9735202193283,5.310961371812439,4.937771967186629,154.18469048248735,212.43845487249757,197.51087868746515,38.54617262062184,0.0782469712099939,0.07274873114471823,0.014197623782904482
1300058,10702.617631254283,12518.608515421522,2,2,4,1440.998383,2,11.042101266579559,8.915859077959707,655.8259713817109,3,5,2675.6544078135707,2.7605253166448898,2.228964769489927,163.95649284542773,110.42101266579559,89.15859077959708,40.98912321135693,0.04126878730800921,0.03332216242846311,0.015319289027633234
