hh_id,share_energy,share_food,share_goods,share_services
1006,0.01370783550332049,0.6967466445190217,0.14201911959131228,0.12895209753631773
1036,0.01591756972819329,0.7068845857760406,0.1355977971220466,0.14160004737371948
1054,0.016167403476926193,0.6582000025802017,0.1110435067310136,0.19281776489691566
1061,0.013515873666501517,0.5701357443023188,0.1679157885303473,0.2334624802626185
1062,0.01718136493964242,0.6063188268166627,0.14767061745530255,0.22882919078839237
1065,0.05666877268388067,0.5833735760501702,0.15953245100215901,0.1985805136529868
1066,0.01622690623890739,0.7039710040639707,0.11489615504422557,0.1484085799766738
1070,0.010646134835198788,0.7448254556688291,0.14495853235426923,0.08451953771694276
1100,0.08990740754979863,0.8533791400174389,0.055636974851945895,0.0010764775808165545
1110,0.03140952728166543,0.6116909207934975,0.177449532087675,0.17945001983716202
1113,0.018076962815917363,0.4203000844300786,0.16225217387582971,0.3883294521582248
1116,0.02938248568664319,0.49298719828326043,0.16458226860113123,0.31304804742896525
1117,0.03845142878600125,0.7430897158282538,0.11949315542871917,0.09479345290993364
1119,0.02008008127651946,0.7807255124604076,0.09778999581664977,0.09136436980816354
1139,0.060329130766061174,0.7222023999981585,0.09178278013981957,0.12568568909596078
1144,0.011276558991190185,0.4981009961421088,0.09704842517418089,0.37081821846029817
1145,0.009427775405918104,0.43863143207996463,0.1317731876180122,0.40098855198700695
1170,0.019090164710600627,0.5987478206620732,0.18244832253644291,0.1870804948559269
1184,0.050275809609208945,0.6555040585201718,0.1440021067958312,0.13818230095621972
1208,0.03717831775488809,0.7063270381188407,0.05689950874345854,0.19959513538281268
2001,0.005176152297907221,0.27531137791167093,0.12253503150805259,0.5756831408542699
2015,0.008840947586761787,0.6747261693380036,0.14888982514337856,0.15103285460718052
2026,0.01634810398869154,0.7822096572634338,0.12226251203572823,0.07200950566447464
2028,0.010903256276566131,0.7367079422371379,0.11445604136106166,0.13793276012523417
2073,0.015872661780819232,0.7518916802809908,0.12647914985379646,0.09167197023875923
2080,0.028047228954503862,0.6457022457356352,0.12637372126627028,0.19987680404359073
2099,0.021598978637809428,0.6884438466426952,0.16544407529372698,0.11995635287770744
2101,0.012206452116383784,0.689008609235435,0.13551422303281627,0.14368011345326745
2121,0.03503933114577247,0.5475093271002831,0.19593832876342884,0.22151301299051565
2123,0.01067770172118977,0.7252766102125816,0.1522835992676309,0.09836135872682343
2130,0.011628243049360824,0.7429739250305695,0.0696646993497743,0.1731141589105294
2138,0.031206721241142408,0.7603688266738554,0.09082978171463894,0.11759467037036327
2141,0.013189967980552799,0.644061959074658,0.14728353172354697,0.19546454122124235
2165,0.009141327830264726,0.7220359204204689,0.13085641505175247,0.1379663366975139
2168,0.014756432713470812,0.6406185337146314,0.15354814843592957,0.1910768851359682
2173,0.014155602740898023,0.7285141413434341,0.09592462530430655,0.16140563061136126
2181,0.04797131127462987,0.6215400593762554,0.12531721225541587,0.2028198822272954
2189,0.023317477112425364,0.5609551225086835,0.11795009526350234,0.29777730511538886
2211,0.01519743091048894,0.6030843815908722,0.21426501357751074,0.16463883486363018
2212,0.015459607439936086,0.6679546723460431,0.14817757666760165,0.16531126705604732
3011,0.020283840087965632,0.6466433457124839,0.21459949225719163,0.1124364647733214
3043,0.019224613067000802,0.6790625248962503,0.130962606737016,0.17075025529973287
3046,0.04104925791435189,0.41627110676432344,0.3182844618493015,0.22439517347202326
3065,0.012559190020193208,0.7778993435448578,0.11707135167842846,0.09247011475652059
3067,0.01627019798048809,0.7375840692927307,0.13465789883775492,0.0959571903621968
3073,5.694982821830089e-4,0.48099045242909655,0.11385897798787444,0.4045810713008459
3079,5.786703155044894e-4,0.5205957548676765,0.13596341288040897,0.30548970406007836
