hh_id,share_energy,share_food,share_goods,share_services
1102010101,0.12843545736019266,0.5168061873271919,0.16366601684441218,0.07641782296803129
1102010102,0.08065755108311569,0.5045801966507912,0.16645222000307267,0.0754724227992011
1102010103,0.07135509267242661,0.5868540134266499,0.13949920617459402,0.09525904871768952
1102010104,0.03359959142896823,0.35482064538095215,0.29540760784348863,0.07425509705801978
1102010105,0.05622695093422141,0.4206294885022832,0.1889214654693922,0.12990904664126374
1102010106,0.048704452916869964,0.42020975729811183,0.23220970548486405,0.29887608430015417
1102010107,0.056149373608980646,0.4705602324095812,0.1296196083377751,0.05071753203159013
1102010108,0.1369403235550782,0.3082835470228905,0.14647244411626503,0.16664429079680473
1102010109,0.06511412034509119,0.2297313530632303,0.22776837392159005,0.3122119689854756
1102010110,0.09218701023139181,0.26155552519269254,0.11801062521600052,0.1424598741370026
1102010111,0.11961273366052512,0.25467321050231984,0.12883846917156114,0.175047603722477
1102010112,0.1480965169437668,0.5510226395238388,0.1837539378284371,0.055625029896745184
1102010113,0.05712297197034858,0.6183266252142111,0.13945884191381655,0.1063012547356257
1102010114,0.04438033950959725,0.40148951514479086,0.26877843115499833,0.14666315322312215
1102010115,0.09203255016268024,0.4837590309292417,0.20086245227223,0.13865343581129563
1102010116,0.12734450326547692,0.5207783781161504,0.17235168913387547,0.1067571419042248
1102010501,0.12264238595187216,0.6041066617114188,0.11874012821703986,0.15451082411966924
1102010502,0.12352456766401318,0.5828643974746088,0.11937276969530607,0.07130112544606095
1102010503,0.0932047971815352,0.4709029101614343,0.15615573948505104,0.1982954682560749
1102010504,0.1429810219171372,0.32888282837643723,0.14443731010333027,0.12553866114159754
1102010505,0.07666032176475189,0.499778363015306,0.11844541211441684,0.14866626685092957
1102010506,0.11705660030909062,0.5223631661897694,0.1336281425489266,0.1535048123269016
1102010507,0.09597187908314093,0.35290286027034007,0.18909158184011624,0.2001534008348397
1102010508,0.10238141567752848,0.4459878160128126,0.10856321753057223,0.16345103204658054
1102010509,0.16434119942568937,0.3967529359790892,0.1871516400986636,0.16339874093435924
1102010510,0.16237777542447668,0.5347288408815466,0.10272159271417981,0.09427324178992082
1102010511,0.13094849860773147,0.4852018162205554,0.13417203923437773,0.09916213029626471
1102010512,0.14006445977288473,0.43572472062411516,0.10669372571462996,0.11419771679869875
1102010513,0.11574559453814992,0.40410589324006585,0.2238586897263204,0.12209203172659437
1102010514,0.10642769991079759,0.5206652243901939,0.19598896761029827,0.17691810808871025
1102010516,0.09915638091361183,0.4079325104730889,0.22200822050143237,0.16153923269244205
1102010901,0.06003925643690105,0.6425739906862179,0.09767925181849671,0.19970750105838433
1102010902,0.020918000631436114,0.3910403245850323,0.19043844505498198,0.09531998360953066
1102010904,0.04108779836786488,0.6118100072199006,0.16840965278841316,0.11305708097227996
1102010905,0.1036970678427454,0.3948316852151742,0.13755297522654447,0.289494538814044
1102010906,0.09774027512348807,0.5665492334275649,0.13625512116790103,0.14084051263577582
1102010907,0.09854071865683352,0.5737000590287896,0.12437141811063042,0.0688918278750383
1102010908,0.02780760414117553,0.44709580005959726,0.3211924774304602,0.14397393703002667
1102010909,0.16643627571093716,0.5766046075108993,0.11608930230837868,0.0715213662568944
